trial_id,experiment,table_metric,setting,metric,algorithm,value,experiment_id,scenario,environment_id,master_seed,deployment_seed,energy_seed,demand_seed,mobility_seed,efficiency_seed,scenario_seed,algorithm_seed
0,fig18_burst,Cavg,fig18_burst,Cavg,CAERM,0.808449950426,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig18_burst,Cavg,fig18_burst,Cavg,Dist-Greedy,0.713840779583,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig18_burst,Cavg,fig18_burst,Cavg,MC3,0.822297545425,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig18_burst,Cavg,fig18_burst,Cavg,SCOPE,0.827878033711,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig18_burst,L_peak_br,fig18_burst,L_peak_br,CAERM,7.21639105279,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig18_burst,L_peak_br,fig18_burst,L_peak_br,Dist-Greedy,9.02389866521,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig18_burst,L_peak_br,fig18_burst,L_peak_br,MC3,6.42295261592,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig18_burst,L_peak_br,fig18_burst,L_peak_br,SCOPE,7.57475475384,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig18_burst,R_out_burst,fig18_burst,R_out_burst,CAERM,4.51412904094,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig18_burst,R_out_burst,fig18_burst,R_out_burst,Dist-Greedy,6.22915672555,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
